fecha,Enfermedades del sistema circulatorio ,COVID-19,Causas externas de morbilidad y de mortalidad,Tumores [Neoplasias],Enfermedades del sistema nervioso central,Trastornos mentales y del comportamiento,"Enfermedades endocrinas, nutricionales y metabÃ³licas","SÃ­ntomas, signos y hallazgos anormales clÃ­nicos y de laboratorio, no clasificados en otra parte",Enfermedades del sistema digestivo,Enfermedades del sistema respiratorio ,Ciertas enfermedades infecciosas y parasitarias,Enfermedades del sistema genitourinario,"Enfermedades de la sangre y de los Ã³rganos hematopoyÃ©ticos, y ciertos trastornos que afectan el mecanismo de la inmunidad ",Enfermedades del sistema osteomuscular y del tejido conjuntivo,Enfermedades de la piel y del tejido subcutÃ¡neo,"Malformaciones congÃ©nitas, deformidades y anomalÃ­as cromosÃ³micas",Enfermedades del ojo y sus anexos ,Ciertas afecciones originadas en el perÃ­odo perinatal,"Embarazo, parto y puerperio",nan,Enfermedades del oÃ­do y de la apÃ³fisis mastoides,CÃ³digos para propÃ³sitos especiales
2017-04-03,33,0,8,40,4,2,2,3,5,5,5,8,0,1,0,1,0,0,0,0,0,0
2017-04-04,22,0,4,24,5,2,7,1,6,15,2,4,0,2,2,0,0,0,0,0,0,0
2017-04-05,32,0,6,29,3,3,3,1,11,8,2,6,0,0,0,2,0,1,0,0,0,0
2017-04-06,25,0,7,31,2,2,4,6,7,11,3,0,0,2,0,0,0,0,0,0,0,0
2017-04-07,29,0,3,28,2,3,4,2,9,12,2,3,0,1,0,1,0,0,0,0,0,0
2017-04-08,32,0,5,24,4,2,4,1,9,9,2,4,1,2,0,0,0,0,0,0,0,0
2017-04-09,37,0,10,30,3,1,6,4,5,4,2,1,0,0,0,0,0,2,0,0,0,0
2017-04-10,23,0,5,26,1,3,6,4,13,9,3,3,0,0,0,3,0,1,1,0,0,0
2017-04-11,30,0,4,35,5,1,3,3,9,6,6,3,1,0,0,2,0,0,0,0,0,0
2017-04-12,26,0,7,30,2,4,6,2,6,8,5,4,1,2,0,1,0,0,1,0,0,0
2017-04-13,23,0,7,40,2,4,3,0,7,17,5,6,0,1,1,0,0,0,0,0,0,0
2017-04-14,35,0,3,23,4,0,8,3,4,6,3,5,0,0,1,1,0,1,0,0,0,0
2017-04-15,34,0,10,27,3,0,4,1,7,18,0,3,0,0,0,1,0,2,1,0,0,0
2017-04-16,29,0,7,21,4,5,9,1,10,11,1,5,1,0,1,1,0,4,0,0,0,0
2017-04-17,24,0,8,38,4,1,10,2,8,11,3,2,0,0,0,0,0,0,0,0,0,0
2017-04-18,36,0,12,25,1,1,4,1,10,6,1,1,0,1,0,1,0,0,0,0,0,0
2017-04-19,27,0,7,26,6,1,2,1,7,14,2,4,5,0,1,0,0,0,1,0,0,0
2017-04-20,38,0,5,27,1,3,5,3,8,11,1,4,0,0,1,1,0,2,0,0,0,0
2017-04-21,33,0,3,28,5,1,3,0,8,7,3,3,0,2,1,0,0,2,0,0,0,0
2017-04-22,29,0,11,28,5,1,2,3,6,6,3,2,0,0,0,0,0,0,0,0,0,0
2017-04-23,31,0,6,23,1,3,8,2,6,7,2,2,0,0,0,0,0,0,0,0,0,0
2017-04-24,23,0,8,20,6,3,7,1,10,6,2,5,1,0,0,0,0,0,0,0,0,0
2017-04-25,26,0,6,32,3,0,7,3,7,5,1,5,0,0,0,1,0,1,0,0,0,0
2017-04-26,20,0,7,26,10,3,6,1,10,11,2,5,1,0,2,0,0,1,0,0,0,0
2017-04-27,26,0,6,34,4,4,5,3,9,10,0,2,0,0,0,2,0,1,0,0,0,0
2017-04-28,31,0,4,33,6,0,9,1,7,10,3,3,0,2,0,1,0,1,0,0,0,0
2017-04-29,32,0,10,35,2,4,8,2,8,10,1,2,0,3,0,1,0,2,0,0,0,0
2017-04-30,41,0,14,22,1,2,6,5,5,8,4,6,0,1,0,1,0,0,0,0,0,0
2017-05-01,27,0,10,24,3,2,7,2,10,9,2,6,3,1,0,2,0,2,0,0,0,0
2017-05-02,28,0,0,32,2,2,5,2,12,7,2,4,1,1,0,2,0,0,0,0,0,0
2017-05-03,40,0,5,32,3,3,4,1,9,11,2,4,4,2,0,1,0,0,0,0,0,0
2017-05-04,43,0,3,35,2,2,7,3,5,14,3,5,1,0,1,0,0,1,0,0,0,0
2017-05-05,29,0,6,31,5,0,7,4,10,12,6,2,0,0,1,1,0,0,0,0,0,0
2017-05-06,26,0,5,23,3,1,10,3,10,8,2,3,0,0,0,1,0,0,0,0,0,0
2017-05-07,21,0,9,34,4,4,7,3,7,9,4,3,1,0,0,2,0,0,0,0,0,0
2017-05-08,24,0,4,27,6,0,8,1,4,12,1,5,1,1,0,2,0,0,0,0,0,0
2017-05-09,31,0,6,24,5,3,7,1,8,7,6,2,0,2,0,2,0,0,0,0,0,0
2017-05-10,32,0,6,17,5,2,7,1,7,7,2,3,2,0,0,0,0,0,0,0,0,0
2017-05-11,34,0,3,24,3,0,5,1,4,14,1,1,2,0,0,2,0,0,0,0,0,0
2017-05-12,18,0,6,49,7,4,3,4,8,15,2,3,0,0,0,0,0,3,0,0,0,0
2017-05-13,25,0,8,31,5,3,6,3,7,13,5,4,0,1,1,0,0,2,1,0,0,0
2017-05-14,35,0,8,24,5,1,4,3,8,17,1,5,1,1,0,1,0,1,0,0,0,0
2017-05-15,18,0,10,28,8,1,4,3,8,11,4,3,1,1,1,0,0,0,0,0,0,0
2017-05-16,43,0,3,37,1,2,6,1,11,7,1,5,0,1,1,0,0,1,0,0,0,0
2017-05-17,33,0,11,25,2,4,8,2,2,14,1,5,0,1,2,0,0,1,0,0,0,0
2017-05-18,41,0,3,28,3,1,10,1,9,16,1,3,0,1,1,1,0,1,0,0,0,0
2017-05-19,34,0,4,31,1,3,4,2,7,6,0,2,2,0,0,0,0,0,0,0,0,0
2017-05-20,36,0,9,37,3,3,3,3,7,11,2,3,0,1,0,1,0,0,0,0,0,0
2017-05-21,45,0,4,29,2,2,8,2,7,17,1,6,0,1,0,0,0,0,0,0,0,0
2017-05-22,36,0,6,41,1,1,8,7,13,12,4,1,1,1,0,0,0,1,0,0,0,0
2017-05-23,18,0,9,32,4,1,8,1,8,20,3,8,1,0,0,0,0,1,0,0,0,0
2017-05-24,43,0,8,26,9,1,6,2,2,13,6,1,0,1,0,1,0,1,1,0,0,0
2017-05-25,27,0,8,14,4,2,11,3,15,10,1,4,0,1,0,0,0,3,0,0,0,0
2017-05-26,40,0,4,26,3,1,7,3,11,17,1,6,0,0,0,0,0,1,0,0,0,0
2017-05-27,37,0,6,23,3,0,14,2,10,11,0,3,0,0,1,1,0,0,0,0,0,0
2017-05-28,38,0,13,19,5,6,9,4,13,7,5,1,0,0,2,1,0,1,0,0,0,0
2017-05-29,46,0,6,42,3,1,7,3,10,9,2,1,0,2,0,0,0,0,0,0,0,0
2017-05-30,38,0,12,26,3,4,5,1,12,10,3,2,0,0,1,0,0,0,0,0,0,0
2017-05-31,45,0,6,27,5,1,9,5,6,11,3,6,0,1,1,1,0,0,0,0,0,0
2017-06-01,33,0,2,24,9,1,11,5,8,12,2,4,1,1,0,1,0,1,0,0,0,0
2017-06-02,33,0,6,31,8,1,7,5,9,13,1,3,1,3,1,1,0,0,0,0,0,0
2017-06-03,48,0,7,35,4,1,5,2,10,18,4,7,0,0,1,0,0,0,0,0,0,0
2017-06-04,42,0,5,39,3,1,9,5,11,11,3,3,1,1,0,0,0,0,0,0,0,0
2017-06-05,33,0,6,29,2,1,6,4,6,24,5,7,1,2,0,1,0,1,0,0,0,0
2017-06-06,37,0,5,33,6,3,9,3,10,22,1,8,0,1,0,0,0,1,0,0,0,0
2017-06-07,35,0,2,36,3,2,6,5,6,21,1,4,2,2,2,1,0,0,0,0,0,0
2017-06-08,54,0,7,25,6,1,8,2,13,18,4,1,1,0,0,1,0,1,0,0,0,0
2017-06-09,34,0,4,32,6,2,8,5,8,24,2,1,0,1,1,1,0,0,0,0,1,0
2017-06-10,40,0,10,29,6,3,7,2,5,21,6,7,2,2,0,2,0,0,0,0,0,0
2017-06-11,51,0,7,26,4,5,8,5,11,27,2,6,0,1,0,0,0,1,0,0,0,0
2017-06-12,49,0,12,16,7,6,10,4,12,23,4,4,0,1,0,4,0,0,0,0,0,0
2017-06-13,35,0,8,44,8,3,12,9,13,13,3,4,0,1,1,0,0,0,0,0,0,0
2017-06-14,39,0,9,29,7,4,9,3,9,17,5,6,2,1,0,1,0,3,0,0,0,0
2017-06-15,36,0,6,44,3,7,8,5,9,18,8,4,0,1,2,3,0,1,0,0,0,0
2017-06-16,40,0,6,34,3,5,8,6,9,23,9,4,0,2,0,0,0,3,0,0,0,0
2017-06-17,37,0,9,27,8,2,9,7,9,22,3,7,1,0,0,2,0,0,0,0,0,0
2017-06-18,34,0,6,34,5,6,13,9,17,20,4,5,2,1,1,0,0,0,0,0,0,0
2017-06-19,45,0,7,25,9,4,13,1,7,30,3,10,1,0,1,1,0,0,0,0,0,0
2017-06-20,49,0,6,35,9,5,10,3,13,23,4,2,0,1,2,0,0,0,0,0,0,0
2017-06-21,46,0,3,36,9,2,8,4,12,20,4,2,0,0,1,0,0,0,0,0,0,0
2017-06-22,43,0,9,33,7,6,13,8,6,24,4,9,3,2,0,2,0,2,0,0,0,0
2017-06-23,47,0,8,26,15,1,7,2,15,20,0,1,3,0,2,1,0,0,0,0,0,0
2017-06-24,38,0,6,32,6,1,5,4,9,21,2,7,0,4,2,1,0,0,0,0,0,0
2017-06-25,46,0,7,40,6,3,9,6,9,22,3,2,2,4,0,0,0,1,0,0,0,0
2017-06-26,46,0,10,24,6,4,17,3,4,20,5,6,1,0,0,0,0,0,0,0,0,0
2017-06-27,44,0,7,33,5,7,12,3,3,22,5,4,1,2,3,0,0,0,0,0,0,0
2017-06-28,30,0,4,30,6,2,11,2,8,29,0,9,0,1,1,0,0,1,0,0,0,0
2017-06-29,42,0,6,25,4,2,8,3,14,18,3,7,0,1,2,4,0,0,0,0,0,0
2017-06-30,35,0,9,26,3,0,11,6,8,20,4,1,0,0,3,0,0,1,0,0,0,0
2017-07-01,43,0,12,28,6,3,8,3,6,28,3,6,1,2,1,0,0,0,0,0,0,0
2017-07-02,32,0,12,20,5,2,14,9,7,19,3,3,0,0,1,0,0,3,0,0,0,0
2017-07-03,42,0,5,25,1,4,11,3,8,19,2,5,2,0,0,1,0,0,0,0,0,0
2017-07-04,38,0,4,28,9,7,12,1,6,19,3,3,0,1,2,0,0,1,0,0,0,0
2017-07-05,30,0,3,36,6,3,11,4,8,22,2,3,0,0,1,0,0,0,0,0,0,0
2017-07-06,47,0,10,20,4,4,13,2,9,19,4,1,1,0,0,1,0,1,0,0,0,0
2017-07-07,38,0,10,28,6,2,6,2,9,29,3,6,0,2,3,1,0,0,0,0,0,0
2017-07-08,43,0,4,25,5,3,12,8,7,31,1,3,1,0,0,2,0,2,0,0,0,0
2017-07-09,55,0,12,21,3,1,6,5,8,21,3,3,0,0,0,1,0,1,0,0,0,0
2017-07-10,47,0,10,32,10,3,8,2,9,23,3,3,1,0,0,1,0,1,1,0,0,0
2017-07-11,38,0,5,28,4,0,6,4,9,29,3,4,0,0,0,1,0,2,0,0,0,0
2017-07-12,38,0,4,28,2,1,5,3,6,18,2,3,0,0,1,0,0,1,0,0,0,0
2017-07-13,36,0,4,25,1,3,4,2,8,17,1,7,1,1,1,2,0,1,0,0,0,0
2017-07-14,40,0,7,31,3,7,9,7,11,22,3,4,0,1,3,1,0,1,0,0,0,0
2017-07-15,31,0,5,29,6,3,10,4,5,11,3,5,0,0,0,2,0,0,0,0,0,0
2017-07-16,42,0,8,30,6,1,10,2,3,23,0,8,2,0,0,1,0,0,0,0,0,0
2017-07-17,43,0,5,38,5,7,10,6,6,21,1,6,0,2,0,1,0,0,0,0,0,0
2017-07-18,50,0,10,33,8,5,7,5,11,22,3,5,1,1,2,2,0,1,0,0,0,0
2017-07-19,29,0,4,27,8,4,6,5,15,22,3,6,0,0,0,2,0,0,0,0,0,0
2017-07-20,42,0,6,23,4,4,6,1,5,19,2,4,1,2,0,2,0,0,0,0,0,0
2017-07-21,48,0,5,27,2,2,7,1,11,13,4,3,0,0,0,0,0,1,0,0,0,0
2017-07-22,37,0,3,22,2,3,7,4,11,26,1,5,0,0,0,2,0,2,0,0,0,0
2017-07-23,38,0,8,28,4,0,9,7,5,12,6,2,2,0,0,0,0,0,0,0,0,0
2017-07-24,46,0,3,17,4,1,6,4,10,18,2,5,1,1,1,1,0,0,0,0,0,0
2017-07-25,31,0,4,26,7,1,4,1,12,14,1,8,0,3,1,2,0,0,0,0,0,0
2017-07-26,33,0,4,23,7,3,8,4,14,17,4,5,3,0,0,3,0,0,0,0,0,0
2017-07-27,37,0,3,26,5,2,11,3,7,19,3,4,0,0,0,0,0,2,0,0,0,0
2017-07-28,35,0,6,36,7,2,6,2,9,22,1,7,0,2,2,0,0,0,0,0,0,0
2017-07-29,31,0,7,29,3,1,7,3,8,16,4,6,2,1,2,0,0,0,0,0,0,0
2017-07-30,35,0,9,30,6,2,9,4,11,17,2,4,0,1,1,0,0,1,0,0,0,0
2017-07-31,32,0,8,36,4,6,13,3,6,18,4,5,1,0,1,0,0,2,0,0,0,0
2017-08-01,39,0,7,39,3,2,4,5,9,15,1,2,2,3,1,0,0,1,0,0,0,0
2017-08-02,38,0,6,32,3,5,11,3,5,14,3,3,1,1,1,1,0,1,0,0,0,0
2017-08-03,40,0,9,26,3,1,10,5,13,19,5,6,0,0,2,1,0,0,0,0,0,0
2017-08-04,35,0,3,24,4,1,7,3,7,10,3,3,0,0,0,2,0,0,0,0,0,0
2017-08-05,31,0,7,19,5,5,6,3,13,17,1,1,2,0,1,1,0,0,0,0,0,0
2017-08-06,43,0,6,33,5,1,3,3,11,13,3,5,0,1,0,1,0,0,0,0,0,0
2017-08-07,51,0,4,26,5,1,5,5,5,15,4,5,1,0,0,1,0,2,0,0,0,0
2017-08-08,38,0,4,24,3,3,4,2,8,8,6,5,0,1,1,2,0,2,0,0,0,0
2017-08-09,47,0,5,31,5,1,2,1,6,18,5,4,0,0,0,0,0,2,0,0,0,0
2017-08-10,28,0,7,17,4,4,7,3,4,18,2,5,1,0,1,0,0,0,0,0,0,0
2017-08-11,30,0,8,34,2,1,7,5,5,8,1,7,1,0,0,2,0,0,0,0,0,0
2017-08-12,43,0,17,29,4,2,9,1,10,11,1,3,1,0,0,1,0,2,0,0,0,0
2017-08-13,33,0,7,22,9,2,2,3,7,20,2,3,0,1,2,1,0,1,0,0,0,0
2017-08-14,34,0,7,26,9,3,8,6,16,14,5,5,0,0,1,2,0,1,0,0,0,0
2017-08-15,41,0,6,23,4,1,6,3,9,13,2,4,0,1,1,3,0,0,0,0,0,0
2017-08-16,32,0,7,21,1,4,8,6,5,11,2,3,1,1,1,2,0,0,0,0,0,0
2017-08-17,31,0,8,29,6,2,6,7,9,19,2,5,0,1,2,0,0,2,0,0,0,0
2017-08-18,33,0,4,28,6,4,12,7,9,19,2,9,0,1,0,0,0,4,0,0,0,0
2017-08-19,40,0,11,26,7,1,5,5,10,20,1,1,1,0,0,0,0,0,0,0,0,0
2017-08-20,30,0,4,31,7,0,1,3,6,17,2,2,1,1,2,1,0,0,0,0,0,0
2017-08-21,44,0,8,23,8,4,8,3,3,20,1,7,0,0,1,1,0,1,0,0,0,0
2017-08-22,32,0,4,33,3,4,8,5,8,14,5,3,0,0,0,2,0,0,1,0,0,0
2017-08-23,28,0,5,25,5,3,3,1,3,14,3,5,0,1,1,0,0,0,0,0,0,0
2017-08-24,30,0,6,24,4,3,8,6,10,16,2,1,1,0,0,2,0,3,0,0,0,0
2017-08-25,31,0,1,27,3,1,8,4,7,15,6,7,0,1,1,1,0,0,0,0,0,0
2017-08-26,39,0,9,24,5,0,4,2,6,14,2,3,1,0,1,1,0,0,0,0,0,0
2017-08-27,47,0,12,22,4,1,5,2,14,16,1,1,0,0,1,0,0,0,0,0,0,0
2017-08-28,32,0,9,30,6,1,6,4,7,9,1,2,2,0,1,2,0,2,0,0,0,0
2017-08-29,33,0,6,25,7,1,8,3,11,17,3,5,0,0,0,2,0,0,1,0,0,0
2017-08-30,49,0,12,25,4,1,7,2,6,14,0,4,0,1,1,1,0,0,0,0,0,0
2017-08-31,28,0,8,35,8,2,9,2,9,15,1,4,0,1,1,0,0,0,0,0,0,0
2017-09-01,31,0,6,33,7,3,5,4,3,18,4,2,0,0,1,0,0,1,0,0,0,0
2017-09-02,29,0,7,20,3,3,9,1,9,15,3,3,0,0,0,0,0,1,0,0,0,0
2017-09-03,35,0,10,26,2,2,4,6,2,10,1,3,0,1,0,0,0,1,0,0,0,0
2017-09-04,32,0,10,21,4,4,11,1,6,10,2,5,0,0,1,1,0,0,0,0,0,0
2017-09-05,31,0,5,30,5,1,6,1,8,12,2,6,0,2,1,2,0,1,0,0,0,0
2017-09-06,27,0,4,26,5,3,5,5,7,16,4,2,0,1,1,0,0,1,0,0,0,0
2017-09-07,35,0,7,27,2,3,3,1,7,14,2,4,0,0,0,2,0,0,0,0,0,0
2017-09-08,31,0,7,40,3,2,5,2,0,15,2,2,0,0,0,0,0,2,0,0,0,0
2017-09-09,31,0,10,31,3,0,7,2,8,6,5,3,0,0,0,2,0,2,0,0,0,0
2017-09-10,43,0,13,24,5,3,7,6,5,13,1,3,1,1,0,1,0,0,0,0,0,0
2017-09-11,33,0,3,25,6,4,3,5,8,14,2,3,2,0,1,0,0,1,0,0,0,0
2017-09-12,45,0,12,33,7,2,10,3,5,12,3,4,0,0,0,1,0,1,0,0,0,0
2017-09-13,28,0,3,35,11,2,5,1,5,16,1,5,2,0,0,1,0,1,0,0,0,0
2017-09-14,39,0,2,31,4,1,4,7,9,8,2,3,0,0,1,3,0,3,0,0,0,0
2017-09-15,30,0,4,31,3,2,5,3,6,4,4,3,1,1,1,1,0,0,0,0,0,0
2017-09-16,44,0,11,36,4,4,7,1,5,18,1,2,0,1,1,1,0,0,0,0,0,0
2017-09-17,37,0,7,29,5,3,8,0,4,8,2,4,0,0,2,2,0,0,0,0,0,0
2017-09-18,37,0,5,24,6,3,11,4,8,10,6,6,2,0,2,0,0,2,0,0,0,0
2017-09-19,38,0,7,26,4,4,6,3,8,7,3,4,1,0,1,0,0,0,0,0,0,0
2017-09-20,37,0,7,21,3,1,7,3,6,12,1,4,1,0,0,2,0,1,1,0,0,0
2017-09-21,26,0,6,39,5,3,3,1,5,17,2,4,1,0,0,1,0,4,0,0,0,0
2017-09-22,43,0,8,26,4,1,7,3,6,16,2,3,0,3,1,5,0,1,1,0,0,0
2017-09-23,32,0,9,27,4,3,8,1,4,18,3,3,0,0,1,0,0,1,0,0,0,0
2017-09-24,41,0,8,31,5,1,5,3,6,8,1,2,0,0,2,1,0,0,0,0,0,0
2017-09-25,27,0,7,35,6,3,4,2,8,10,5,7,0,0,0,0,0,3,1,0,0,0
2017-09-26,37,0,9,36,3,4,5,2,8,18,2,5,0,2,0,2,0,0,0,0,0,0
2017-09-27,35,0,7,27,1,1,5,3,8,13,2,4,0,0,0,1,0,0,0,0,0,0
2017-09-28,35,0,5,29,3,3,3,3,4,10,3,4,0,2,1,0,0,1,0,0,0,0
2017-09-29,29,0,8,30,5,2,6,2,7,16,3,4,0,0,1,0,0,0,0,0,0,0
2017-09-30,29,0,7,35,3,1,8,6,9,7,1,2,1,2,3,1,0,0,0,0,0,0
2017-10-01,29,0,8,22,4,2,12,2,8,7,5,6,1,0,2,0,0,2,0,0,0,0
2017-10-02,29,0,5,25,4,3,6,1,9,13,1,2,1,0,0,1,0,0,0,0,0,0
2017-10-03,36,0,14,29,6,2,8,4,10,11,2,3,0,1,1,1,0,1,0,0,0,0
2017-10-04,33,0,4,35,5,2,5,2,10,14,2,5,0,0,1,2,0,1,0,0,0,0
2017-10-05,29,0,6,19,5,3,13,0,7,11,1,2,0,1,1,2,0,3,0,0,0,0
2017-10-06,25,0,14,34,5,4,6,4,8,13,1,5,2,1,2,2,0,0,0,0,0,0
2017-10-07,32,0,8,26,1,0,6,0,8,4,4,5,1,1,1,0,0,2,0,0,0,0
2017-10-08,42,0,7,29,3,3,1,5,6,16,2,5,3,1,1,0,0,1,0,0,0,0
2017-10-09,26,0,9,29,2,3,3,1,8,12,2,7,1,0,1,0,0,1,0,0,0,0
2017-10-10,24,0,8,31,6,0,3,5,6,15,0,2,0,1,1,1,0,0,0,0,0,0
2017-10-11,38,0,3,28,3,4,10,1,9,17,2,2,1,1,0,0,0,0,0,0,0,0
2017-10-12,32,0,4,31,3,2,7,5,7,12,1,4,1,1,0,1,0,1,0,0,0,0
2017-10-13,32,0,8,27,3,1,4,6,7,9,1,2,0,0,1,3,0,0,0,0,0,0
2017-10-14,31,0,8,23,6,1,4,4,7,13,4,2,1,0,1,1,0,0,0,0,0,0
2017-10-15,30,0,14,32,4,2,10,1,9,12,3,5,0,1,0,1,0,0,0,0,0,0
2017-10-16,38,0,6,29,5,0,10,4,7,10,0,4,2,1,3,1,0,0,0,0,0,0
2017-10-17,18,0,12,32,4,3,6,3,10,10,0,6,0,0,2,2,0,0,0,0,0,0
2017-10-18,25,0,7,30,4,3,8,3,5,10,1,2,1,0,0,1,0,1,0,0,0,0
2017-10-19,32,0,2,27,4,1,4,1,10,12,3,5,1,2,0,2,0,0,0,0,0,0
2017-10-20,29,0,8,30,2,4,8,3,5,9,3,9,1,0,1,1,0,0,1,0,0,0
2017-10-21,22,0,10,19,4,2,5,2,7,11,3,2,1,0,1,0,0,2,0,0,0,0
2017-10-22,28,0,9,27,2,1,3,4,6,12,3,5,1,2,1,3,0,0,0,0,0,0
2017-10-23,28,0,6,24,3,2,9,1,7,4,3,3,0,1,0,0,0,1,0,0,0,0
2017-10-24,24,0,7,37,5,1,4,3,9,16,2,5,0,2,0,0,0,1,0,0,0,0
2017-10-25,26,0,6,25,6,1,3,3,11,5,1,5,1,0,1,1,0,2,0,0,0,0
2017-10-26,30,0,3,31,4,1,1,1,9,11,6,7,0,0,0,2,0,1,0,0,0,0
2017-10-27,19,0,8,27,1,3,4,7,5,11,2,3,2,0,1,1,0,1,0,0,0,0
2017-10-28,19,0,6,25,2,2,5,2,5,5,6,3,1,1,1,1,0,0,0,0,0,0
2017-10-29,25,0,7,33,4,0,6,5,5,12,1,1,1,0,0,0,0,0,0,0,0,0
2017-10-30,38,0,12,25,1,2,6,6,7,12,3,1,0,1,0,1,0,2,0,0,0,0
2017-10-31,25,0,5,32,5,3,10,2,8,5,3,1,2,1,3,1,0,0,0,0,0,0
2017-11-01,27,0,8,24,7,0,4,2,5,10,2,5,0,0,0,0,0,0,0,0,0,0
2017-11-02,29,0,3,18,5,1,4,0,6,3,2,3,0,1,0,2,0,0,0,0,0,0
2017-11-03,22,0,6,23,2,1,9,2,6,10,5,1,0,1,2,1,0,0,1,0,0,0
2017-11-04,22,0,10,22,4,0,3,4,7,4,2,4,0,0,1,0,0,0,0,0,0,0
2017-11-05,27,0,12,27,1,2,6,3,5,12,3,2,0,0,1,0,0,1,0,0,0,0
2017-11-06,36,0,9,26,5,3,6,3,6,19,5,1,0,0,0,1,0,0,0,0,0,0
2017-11-07,32,0,7,37,3,1,6,3,6,4,3,2,2,0,1,0,0,1,0,0,0,0
2017-11-08,21,0,7,36,3,2,9,1,5,7,5,3,2,0,0,1,0,1,0,0,0,0
2017-11-09,14,0,7,32,6,1,10,2,6,8,1,1,0,1,0,0,0,0,0,0,0,0
2017-11-10,34,0,7,28,4,2,6,2,11,8,1,1,0,0,0,0,0,2,0,0,0,0
2017-11-11,18,0,11,27,5,2,6,2,10,11,2,5,1,0,0,1,0,1,0,0,0,0
2017-11-12,28,0,7,23,6,1,4,3,8,5,3,2,0,1,0,2,0,1,0,0,0,0
2017-11-13,34,0,4,27,6,1,4,4,5,14,2,2,0,0,2,0,0,2,0,0,0,0
2017-11-14,25,0,5,34,7,1,8,2,6,6,5,7,1,0,0,1,0,2,0,0,0,0
2017-11-15,18,0,8,23,5,3,9,2,11,9,4,3,1,0,1,0,0,1,0,0,0,0
2017-11-16,26,0,5,25,6,1,8,1,4,10,2,4,0,2,2,2,0,0,0,0,0,0
2017-11-17,30,0,5,27,1,3,8,3,8,7,2,6,0,1,0,1,0,2,0,0,0,0
2017-11-18,21,0,6,35,1,3,3,4,9,6,2,6,0,0,1,1,0,3,0,0,0,0
2017-11-19,18,0,5,13,2,0,5,2,8,7,3,1,0,1,2,1,0,2,0,0,0,0
2017-11-20,32,0,4,20,1,5,4,4,5,6,1,3,0,0,0,1,0,3,0,0,0,0
2017-11-21,32,0,5,25,2,4,4,2,5,10,3,2,1,2,3,1,0,0,1,0,0,0
2017-11-22,26,0,9,34,1,3,2,4,10,4,3,2,0,1,0,1,0,1,0,0,0,0
2017-11-23,32,0,5,28,3,0,7,0,11,13,1,4,0,2,0,3,0,0,0,0,0,0
2017-11-24,27,0,3,26,2,5,7,3,7,12,4,4,1,0,1,0,0,2,0,0,0,0
2017-11-25,27,0,7,30,6,4,1,1,4,12,2,3,0,1,0,1,0,0,0,0,0,0
