fecha,Enfermedades del sistema circulatorio ,COVID-19,Causas externas de morbilidad y de mortalidad,Tumores [Neoplasias],Enfermedades del sistema nervioso central,Trastornos mentales y del comportamiento,"Enfermedades endocrinas, nutricionales y metabÃ³licas","SÃ­ntomas, signos y hallazgos anormales clÃ­nicos y de laboratorio, no clasificados en otra parte",Enfermedades del sistema digestivo,Enfermedades del sistema respiratorio ,Ciertas enfermedades infecciosas y parasitarias,Enfermedades del sistema genitourinario,"Enfermedades de la sangre y de los Ã³rganos hematopoyÃ©ticos, y ciertos trastornos que afectan el mecanismo de la inmunidad ",Enfermedades del sistema osteomuscular y del tejido conjuntivo,Enfermedades de la piel y del tejido subcutÃ¡neo,"Malformaciones congÃ©nitas, deformidades y anomalÃ­as cromosÃ³micas",Enfermedades del ojo y sus anexos ,Ciertas afecciones originadas en el perÃ­odo perinatal,"Embarazo, parto y puerperio",nan,Enfermedades del oÃ­do y de la apÃ³fisis mastoides,CÃ³digos para propÃ³sitos especiales
2017-11-26,25,0,4,22,3,0,5,4,10,8,4,5,3,0,0,1,0,4,0,0,0,0
2017-11-27,24,0,5,19,3,1,3,1,9,13,0,0,1,0,0,0,0,1,0,0,0,0
2017-11-28,20,0,6,29,4,3,1,2,8,11,0,0,1,0,1,1,0,0,0,0,0,0
2017-11-29,32,0,8,25,4,1,3,4,9,13,1,2,0,0,0,1,0,1,0,0,0,0
2017-11-30,13,0,7,26,4,2,3,1,12,10,1,3,1,1,0,0,0,0,0,0,0,0
2017-12-01,22,0,3,30,3,1,3,8,10,12,3,2,1,0,2,2,0,2,0,0,0,0
2017-12-02,32,0,10,27,1,3,9,3,9,6,6,2,0,1,1,1,0,0,0,0,0,0
2017-12-03,23,0,9,25,2,1,5,2,8,7,2,3,2,1,1,1,0,0,0,0,0,0
2017-12-04,33,0,9,19,6,2,4,3,3,5,2,2,0,1,0,2,0,1,0,0,0,0
2017-12-05,16,0,6,29,6,4,5,3,6,7,1,3,0,0,2,0,0,1,0,0,0,0
2017-12-06,22,0,3,30,4,0,2,2,8,9,2,2,0,2,2,2,0,1,0,0,0,0
2017-12-07,21,0,12,33,3,0,2,1,4,7,4,5,0,0,1,0,0,0,0,0,0,0
2017-12-08,24,0,7,28,9,3,5,3,8,7,2,2,0,1,1,0,0,2,0,0,0,0
2017-12-09,29,0,6,21,1,6,6,2,9,10,4,8,0,1,1,0,0,0,0,0,0,0
2017-12-10,29,0,7,33,6,2,2,3,9,10,3,4,0,1,2,0,0,1,1,0,0,0
2017-12-11,35,0,4,25,5,0,2,5,6,9,0,7,2,0,1,0,0,0,0,0,0,0
2017-12-12,35,0,5,26,2,2,3,3,7,11,1,2,0,1,1,2,0,0,0,0,0,0
2017-12-13,18,0,6,27,2,2,3,4,3,11,2,1,0,0,3,2,0,0,1,0,0,0
2017-12-14,26,0,7,32,2,1,8,2,5,13,2,6,0,0,0,1,0,2,0,0,0,0
2017-12-15,33,0,16,20,7,2,6,4,14,12,0,5,1,0,0,0,0,0,1,0,0,0
2017-12-16,36,0,5,21,2,2,4,1,6,8,2,1,1,2,1,1,0,3,0,0,0,0
2017-12-17,30,0,5,20,3,3,7,3,6,13,2,1,0,1,0,1,0,1,0,0,0,0
2017-12-18,15,0,8,26,3,0,7,3,13,11,2,4,0,1,1,0,0,0,0,0,0,0
2017-12-19,28,0,7,30,3,4,6,2,9,11,2,3,1,1,0,1,0,2,0,0,0,0
2017-12-20,31,0,9,25,1,0,1,2,7,13,0,0,1,0,1,1,0,0,0,0,0,0
2017-12-21,32,0,4,25,3,0,3,2,9,15,2,1,1,1,2,0,0,2,0,0,0,0
2017-12-22,22,0,12,24,4,2,4,1,7,14,3,2,0,0,1,2,0,0,0,0,0,0
2017-12-23,19,0,6,23,5,0,3,2,2,6,3,8,0,0,1,1,0,2,0,0,0,0
2017-12-24,21,0,9,18,4,0,5,5,10,10,1,5,2,0,1,1,0,2,0,0,0,0
2017-12-25,31,0,12,40,4,3,6,3,5,7,2,4,0,2,1,1,0,4,0,0,0,0
2017-12-26,31,0,8,30,3,2,5,1,7,13,3,5,0,0,3,0,0,0,0,0,0,0
2017-12-27,19,0,8,27,3,3,5,5,9,16,3,6,1,2,0,1,0,0,0,0,0,0
2017-12-28,22,0,3,30,1,2,5,6,4,12,3,5,1,0,1,0,0,1,0,0,0,0
2017-12-29,7,0,1,16,2,0,2,0,2,1,2,0,1,1,0,1,0,1,0,0,0,0
2017-12-30,7,0,6,4,0,1,1,2,1,1,1,0,0,0,1,1,0,1,0,0,0,0
2017-12-31,22,0,8,29,7,0,4,2,4,4,2,2,2,0,0,1,0,2,0,0,0,0
2018-01-01,27,0,16,25,9,3,2,2,8,5,2,3,0,2,1,0,0,0,0,0,0,0
2018-01-02,22,0,9,22,7,2,3,3,2,10,3,2,0,2,0,0,0,0,0,0,0,0
2018-01-03,21,0,7,31,3,2,4,3,9,14,4,1,1,0,0,0,0,2,1,0,0,0
2018-01-04,16,0,10,29,6,4,4,4,9,9,4,5,1,3,0,0,0,0,0,0,0,0
2018-01-05,31,0,10,24,6,2,6,3,4,4,1,5,1,0,2,2,0,1,0,0,0,0
2018-01-06,28,0,6,32,4,1,5,2,5,9,1,1,0,1,0,0,0,4,0,0,0,0
2018-01-07,23,0,8,22,6,2,6,2,8,11,4,5,0,1,0,1,0,0,0,0,0,0
2018-01-08,23,0,9,21,5,2,3,4,6,11,1,5,1,1,2,0,0,0,0,0,0,0
2018-01-09,19,0,9,25,6,4,6,4,12,9,1,3,0,0,1,1,0,0,0,0,0,0
2018-01-10,29,0,11,18,9,2,6,3,8,17,3,3,0,2,0,0,0,1,0,0,0,0
2018-01-11,29,0,3,26,2,1,4,3,6,13,2,3,0,0,1,0,0,0,0,0,0,0
2018-01-12,29,0,6,28,3,0,1,0,6,6,4,5,0,0,2,2,0,1,0,0,0,0
2018-01-13,27,0,12,23,3,2,4,0,8,6,0,2,0,0,1,1,0,0,0,0,0,0
2018-01-14,22,0,13,23,5,1,3,4,2,14,2,2,0,0,0,1,0,1,0,0,0,0
2018-01-15,23,0,5,29,2,2,5,4,4,9,4,4,0,2,2,1,0,1,0,0,0,0
2018-01-16,31,0,11,41,8,0,1,0,6,11,3,4,0,1,1,2,0,0,0,0,0,0
2018-01-17,20,0,5,35,4,0,2,3,6,10,2,2,0,0,0,2,0,0,0,0,0,0
2018-01-18,12,0,5,35,4,4,5,2,6,8,3,2,0,0,0,1,0,1,0,0,0,0
2018-01-19,23,0,5,25,2,1,3,4,6,10,2,3,1,0,1,1,0,0,0,0,0,0
2018-01-20,26,0,9,22,3,2,2,3,3,10,3,4,1,0,1,1,0,0,0,0,0,0
2018-01-21,21,0,9,14,3,2,4,1,6,8,2,0,2,0,0,1,0,2,0,0,0,0
2018-01-22,27,0,5,18,4,2,4,3,7,9,2,4,1,0,0,1,0,1,0,0,0,0
2018-01-23,26,0,6,38,5,1,2,1,4,7,0,4,1,0,1,1,0,0,0,0,0,0
2018-01-24,30,0,4,27,3,2,3,2,7,10,2,4,0,0,0,3,0,0,0,0,0,0
2018-01-25,35,0,7,25,1,2,2,1,5,12,0,3,2,0,1,1,0,0,0,0,0,0
2018-01-26,23,0,4,26,7,1,4,2,5,10,4,1,0,0,1,0,0,0,0,0,0,0
2018-01-27,19,0,9,18,3,1,2,0,8,10,1,4,0,0,1,0,0,4,0,0,0,0
2018-01-28,25,0,14,26,4,1,2,3,6,7,4,2,0,0,2,1,0,1,0,0,0,0
2018-01-29,21,0,8,21,5,2,5,5,8,8,1,6,1,0,1,0,0,0,0,0,0,0
2018-01-30,28,0,7,24,2,3,0,1,7,8,3,2,0,0,0,1,0,0,0,0,0,0
2018-01-31,32,0,5,30,3,1,3,3,11,8,2,4,0,0,0,1,0,0,0,0,0,0
2018-02-01,25,0,9,26,8,1,4,2,6,6,1,1,0,1,0,0,0,1,0,0,0,0
2018-02-02,23,0,5,22,1,1,5,2,6,12,3,5,1,1,0,0,0,0,0,0,0,0
2018-02-03,25,0,8,29,4,4,3,3,6,7,4,4,0,0,0,0,0,1,0,0,0,0
2018-02-04,31,0,14,27,2,4,4,4,8,10,1,0,0,1,0,0,0,1,0,0,0,0
2018-02-05,21,0,9,26,3,1,3,7,6,13,4,9,0,0,1,0,0,1,0,0,0,0
2018-02-06,19,0,7,34,2,0,3,0,10,7,6,5,0,2,0,1,0,0,0,0,0,0
2018-02-07,27,0,10,31,4,0,7,3,2,6,5,2,0,0,1,3,0,1,0,0,0,0
2018-02-08,18,0,6,22,3,1,6,9,4,13,0,6,0,0,0,1,0,1,0,0,0,0
2018-02-09,18,0,11,34,6,1,6,2,5,8,3,5,0,0,0,1,0,0,1,0,0,0
2018-02-10,26,0,10,33,3,2,4,5,8,10,4,5,1,0,0,1,0,1,0,0,0,0
2018-02-11,28,0,9,25,4,1,3,4,5,9,2,4,0,1,3,0,0,0,0,0,0,0
2018-02-12,24,0,9,32,4,0,0,2,5,8,4,5,0,2,0,1,0,0,0,0,0,0
2018-02-13,25,0,6,34,0,3,11,0,5,12,5,6,1,0,2,1,0,1,0,0,0,0
2018-02-14,34,0,7,32,7,2,2,0,7,8,4,4,1,1,1,0,0,4,0,0,0,0
2018-02-15,17,0,7,33,5,3,9,3,9,6,5,4,1,0,0,1,0,1,0,0,0,0
2018-02-16,17,0,14,16,5,2,3,2,9,8,2,2,3,1,2,1,0,1,0,0,0,0
2018-02-17,21,0,11,18,0,2,4,3,3,7,1,4,1,1,0,1,0,1,0,0,0,0
2018-02-18,30,0,4,34,5,3,3,4,11,8,4,3,3,0,0,2,0,0,0,0,0,0
2018-02-19,23,0,7,22,3,3,4,6,10,12,1,7,1,1,2,4,0,0,0,0,0,0
2018-02-20,30,0,3,20,3,0,2,4,6,10,0,1,1,0,1,1,0,0,0,0,0,0
2018-02-21,24,0,5,30,2,4,2,1,8,6,1,3,1,0,0,1,0,0,0,0,0,0
2018-02-22,25,0,13,31,2,1,2,3,14,13,1,5,1,0,0,1,0,2,0,0,0,0
2018-02-23,21,0,7,30,3,2,4,5,6,9,3,2,0,1,1,2,0,0,0,0,0,0
2018-02-24,25,0,14,27,2,2,3,0,9,9,2,2,0,1,1,0,0,0,0,0,0,0
2018-02-25,26,0,6,22,3,3,6,3,6,3,4,3,0,1,0,0,0,1,0,0,0,0
2018-02-26,26,0,4,28,2,2,6,2,5,9,4,2,1,0,1,0,0,1,0,0,0,0
2018-02-27,30,0,4,21,2,2,3,1,7,9,2,0,0,1,2,0,0,0,0,0,0,0
2018-02-28,15,0,5,31,1,2,1,1,7,11,2,3,2,0,0,0,0,0,0,0,0,0
2018-03-01,25,0,7,26,2,1,5,0,6,9,5,5,1,0,0,1,0,0,0,0,0,0
2018-03-02,16,0,5,29,4,2,5,2,9,12,2,2,0,0,0,1,0,0,0,0,0,0
2018-03-03,22,0,15,20,2,2,6,5,9,6,2,3,0,1,0,0,0,0,0,0,0,0
2018-03-04,27,0,13,24,3,3,3,3,5,9,1,2,1,1,2,1,0,1,0,0,0,0
2018-03-05,27,0,8,24,3,2,3,3,7,11,2,3,1,1,0,1,0,1,1,0,0,0
2018-03-06,21,0,9,29,5,4,4,3,11,5,1,1,1,0,0,0,0,0,0,0,0,0
2018-03-07,28,0,8,22,2,5,2,3,10,10,2,2,0,1,3,0,0,2,0,0,0,0
2018-03-08,26,0,11,22,10,1,2,1,11,11,3,5,0,1,1,0,0,0,0,0,0,0
2018-03-09,27,0,7,25,3,4,1,1,10,8,3,4,1,1,1,1,0,3,0,0,0,0
2018-03-10,28,0,6,36,5,2,3,1,6,14,5,1,0,1,0,0,0,2,0,0,0,0
2018-03-11,29,0,4,27,1,5,2,4,6,7,3,1,0,2,1,0,0,0,0,0,0,0
2018-03-12,27,0,4,22,2,4,4,2,6,10,2,5,0,1,0,0,0,0,0,0,0,0
2018-03-13,24,0,5,29,3,0,2,1,4,15,2,2,0,2,1,0,0,1,0,0,0,0
2018-03-14,20,0,10,32,2,6,7,2,9,7,0,5,0,1,1,0,0,2,0,0,0,0
2018-03-15,22,0,13,26,2,3,0,4,8,15,3,1,2,0,0,0,0,5,0,0,0,0
2018-03-16,20,0,6,26,5,2,5,2,12,8,0,3,0,0,3,0,0,1,0,0,0,0
2018-03-17,27,0,10,20,4,2,5,1,10,9,1,3,1,1,2,1,0,1,0,0,0,0
2018-03-18,25,0,13,22,5,1,4,1,9,8,0,6,0,0,0,2,0,0,0,0,0,0
2018-03-19,20,0,4,22,1,1,5,4,4,12,4,2,0,2,0,1,0,1,0,0,0,0
2018-03-20,37,0,5,28,4,2,9,1,8,13,2,3,0,1,1,0,0,2,0,0,0,0
2018-03-21,36,0,4,31,2,3,6,4,7,9,1,2,1,0,1,1,0,1,0,0,0,0
2018-03-22,28,0,5,28,5,5,3,1,7,8,1,1,0,0,0,1,0,1,0,0,0,0
2018-03-23,32,0,10,32,3,3,3,2,9,12,1,3,0,0,2,1,0,0,1,0,0,0
2018-03-24,18,0,9,28,5,4,2,3,3,6,2,2,1,0,1,0,0,1,0,0,0,0
2018-03-25,28,0,5,37,3,3,0,3,7,7,6,4,0,0,1,2,0,1,0,0,0,0
2018-03-26,33,0,2,22,6,4,1,3,10,10,4,4,0,1,0,1,0,1,0,0,0,0
2018-03-27,25,0,14,33,2,5,3,4,12,11,0,7,0,0,0,2,0,0,0,0,0,0
2018-03-28,22,0,6,32,5,2,6,1,6,11,4,2,0,0,0,1,0,1,0,0,0,0
2018-03-29,27,0,6,22,1,2,5,2,4,10,3,3,0,1,1,4,0,2,0,0,0,0
2018-03-30,22,0,9,31,5,3,4,3,9,9,0,3,0,1,1,0,0,1,0,0,0,0
2018-03-31,28,0,6,33,4,4,3,2,7,10,1,2,1,0,2,1,0,0,0,0,0,0
2018-04-01,31,0,3,26,2,2,2,5,7,9,3,3,0,0,1,2,0,1,0,0,0,0
2018-04-02,28,0,6,28,4,2,1,1,5,13,7,3,1,0,1,1,0,0,0,0,0,0
2018-04-03,29,0,9,25,5,5,1,1,3,11,2,5,0,0,3,0,0,0,0,0,0,0
2018-04-04,34,0,4,21,5,2,2,2,9,7,0,2,1,0,3,0,0,0,0,0,0,0
2018-04-05,24,0,2,20,2,2,4,1,10,9,1,5,0,1,0,2,0,0,0,0,0,0
2018-04-06,25,0,5,39,6,0,5,6,8,8,3,4,2,0,0,1,0,1,0,0,0,0
2018-04-07,33,0,9,33,3,1,4,2,8,15,3,3,0,1,2,2,0,1,0,0,0,0
2018-04-08,26,0,7,27,6,2,6,5,8,6,1,1,0,0,0,1,0,2,0,0,0,0
2018-04-09,21,0,7,24,8,6,5,0,8,5,1,6,2,0,0,0,0,1,0,0,0,0
2018-04-10,24,0,5,25,3,3,0,1,9,13,5,0,1,0,0,1,0,1,0,0,0,0
2018-04-11,32,0,6,28,6,1,3,2,7,15,0,1,0,0,2,0,0,0,0,0,0,0
2018-04-12,16,0,5,32,1,2,5,0,8,7,2,5,0,0,1,3,0,0,0,0,0,0
2018-04-13,43,0,5,35,5,2,3,4,10,15,2,7,1,0,0,1,0,0,0,0,0,0
2018-04-14,24,0,8,27,5,3,3,0,7,10,2,3,1,1,2,1,0,1,0,0,0,0
2018-04-15,31,0,6,25,9,2,3,3,4,7,4,5,0,2,1,0,0,0,0,0,0,0
2018-04-16,27,0,9,25,3,2,7,2,9,9,1,1,1,0,0,1,0,1,0,0,0,0
2018-04-17,24,0,10,21,4,1,4,2,7,11,4,5,1,0,0,1,0,0,1,0,0,0
2018-04-18,30,0,8,24,1,4,4,4,10,15,2,3,1,0,2,0,0,0,0,0,0,0
2018-04-19,27,0,12,30,3,4,3,0,9,14,4,3,1,1,1,1,0,1,0,0,0,0
2018-04-20,24,0,13,20,3,5,5,3,10,8,5,2,3,1,1,0,0,0,0,0,0,0
2018-04-21,28,0,10,27,3,1,4,2,8,12,3,4,1,1,0,0,0,1,0,0,0,0
2018-04-22,36,0,9,29,1,2,4,3,12,8,0,4,0,2,3,0,0,1,0,0,0,0
2018-04-23,22,0,2,23,2,2,3,5,5,15,0,4,0,0,0,1,0,0,0,0,0,0
2018-04-24,34,0,3,24,4,4,3,3,8,11,3,6,0,1,0,1,0,2,1,0,0,0
2018-04-25,27,0,7,28,3,1,3,4,5,6,4,1,0,0,0,2,0,0,0,0,0,0
2018-04-26,30,0,3,30,4,5,4,4,6,10,3,2,0,1,0,0,0,0,0,0,0,0
2018-04-27,27,0,7,18,6,2,4,3,14,14,2,7,0,0,1,0,0,1,0,0,0,0
2018-04-28,31,0,9,25,1,4,5,5,8,16,0,0,0,0,1,0,0,1,0,0,0,0
2018-04-29,20,0,8,30,2,2,4,3,10,11,4,1,1,0,2,2,0,0,0,0,0,0
2018-04-30,24,0,6,26,5,2,2,4,8,17,3,8,0,1,0,0,0,1,0,0,0,0
2018-05-01,33,0,3,33,5,4,6,0,11,8,4,1,2,1,1,1,0,1,0,0,0,0
2018-05-02,42,0,4,23,4,3,10,2,8,15,1,1,0,0,1,0,0,1,0,0,0,0
2018-05-03,27,0,5,26,1,3,4,2,17,11,3,0,0,2,0,2,0,0,0,0,0,0
2018-05-04,31,0,4,22,4,3,3,3,10,13,5,1,2,2,0,1,0,2,0,0,0,0
2018-05-05,21,0,7,33,4,1,5,3,11,14,5,2,0,0,0,0,0,3,0,0,0,0
2018-05-06,29,0,6,21,4,3,3,3,6,10,1,3,0,2,1,1,0,1,0,0,0,0
2018-05-07,32,0,5,27,5,1,1,1,10,9,1,1,1,0,0,0,0,1,0,0,0,0
2018-05-08,27,0,7,30,7,2,2,4,8,11,3,3,1,1,0,1,0,2,0,0,0,0
2018-05-09,16,0,5,20,2,3,2,2,9,16,2,2,0,0,0,0,0,1,0,0,0,0
2018-05-10,24,0,10,40,3,3,5,3,13,9,3,5,0,0,1,0,0,0,0,0,0,0
2018-05-11,31,0,3,35,3,2,3,1,6,6,3,2,1,0,1,0,0,0,0,0,0,0
2018-05-12,36,0,4,20,2,4,6,5,12,16,3,2,0,1,0,1,0,1,0,0,0,0
2018-05-13,30,0,11,35,4,2,4,4,10,16,0,0,0,0,2,1,0,0,0,0,0,0
2018-05-14,35,0,7,31,3,2,6,5,4,16,0,9,0,1,0,2,0,0,0,0,0,0
2018-05-15,19,0,9,31,7,3,4,6,11,14,3,4,0,0,0,0,0,0,0,0,0,0
2018-05-16,34,0,4,28,3,2,4,6,10,10,1,5,0,1,0,0,0,1,0,0,0,0
2018-05-17,27,0,5,22,5,2,4,3,9,9,3,4,0,1,1,2,0,1,0,0,0,0
2018-05-18,24,0,10,26,2,3,2,5,15,11,2,0,1,0,1,0,0,0,0,0,0,0
2018-05-19,34,0,5,25,4,1,5,2,9,17,3,3,0,0,0,0,0,1,0,0,0,0
2018-05-20,30,0,10,31,7,4,4,2,10,18,4,6,2,0,2,2,0,0,0,0,0,0
2018-05-21,38,0,11,25,4,0,8,4,8,13,5,2,2,1,0,0,0,0,0,0,0,0
2018-05-22,39,0,9,18,3,1,6,4,14,11,2,5,1,1,1,2,0,1,0,0,0,0
2018-05-23,34,0,8,29,3,3,5,2,6,14,3,4,1,0,3,0,0,0,1,0,0,0
2018-05-24,21,0,8,25,3,3,3,4,8,12,0,2,1,0,1,2,0,1,0,0,0,0
2018-05-25,35,0,8,48,4,1,3,4,5,10,2,4,0,1,2,0,0,0,0,0,0,0
2018-05-26,27,0,6,19,5,4,3,2,10,13,3,1,0,0,1,0,0,3,0,0,0,0
2018-05-27,48,0,11,24,4,3,2,3,12,17,1,1,1,0,0,1,0,0,0,0,0,0
2018-05-28,31,0,4,37,5,3,2,1,10,9,0,2,0,0,1,2,0,0,0,0,0,0
2018-05-29,27,0,4,22,1,6,3,1,8,11,4,4,1,0,2,0,0,0,0,0,0,0
2018-05-30,46,0,2,34,4,1,1,3,11,10,4,2,2,1,1,1,0,0,0,0,0,0
2018-05-31,46,0,12,25,3,5,4,1,8,15,0,2,0,0,0,3,0,1,0,0,0,0
2018-06-01,24,0,8,33,10,3,8,4,8,17,1,3,0,0,1,1,0,1,0,0,0,0
2018-06-02,32,0,5,29,7,1,2,1,6,17,1,5,2,1,0,0,0,0,0,0,0,0
2018-06-03,32,0,9,37,9,3,4,4,5,12,2,6,0,1,1,0,0,0,0,0,0,0
2018-06-04,33,0,9,26,7,3,4,6,7,17,8,2,1,2,0,1,0,1,0,0,0,0
2018-06-05,50,0,4,28,7,2,3,3,7,18,4,5,1,2,0,2,0,1,0,0,0,0
2018-06-06,35,0,8,29,4,3,9,4,11,18,1,10,0,0,3,3,0,1,0,0,0,0
2018-06-07,42,0,6,40,7,1,6,4,12,10,2,6,0,0,0,1,0,0,0,0,0,0
2018-06-08,39,0,10,24,4,4,8,6,7,17,0,7,1,0,2,1,0,1,0,0,0,0
2018-06-09,40,0,8,28,5,2,8,6,4,18,2,4,1,0,0,0,0,0,0,0,0,0
2018-06-10,37,0,7,15,9,1,4,2,12,15,5,5,0,1,0,1,0,2,0,0,0,0
2018-06-11,30,0,6,29,3,1,7,2,12,16,3,3,0,0,0,0,0,0,0,0,0,0
2018-06-12,30,0,9,31,4,4,7,6,13,18,4,5,0,1,0,0,0,0,0,0,0,0
2018-06-13,39,0,9,25,8,4,6,2,7,10,5,9,0,0,2,1,0,6,0,0,0,0
2018-06-14,53,0,6,38,5,6,11,3,8,20,7,6,0,0,1,2,0,1,0,0,0,0
2018-06-15,32,0,4,23,5,0,5,6,7,23,3,3,2,0,0,1,0,0,0,0,0,0
2018-06-16,45,0,7,47,5,2,6,1,4,15,3,4,1,1,2,2,0,0,1,0,0,0
2018-06-17,32,0,9,22,4,2,5,5,6,18,5,4,0,1,1,1,0,0,0,0,0,0
2018-06-18,33,0,11,29,6,4,5,4,9,21,2,2,0,1,0,0,0,0,0,0,0,0
2018-06-19,36,0,5,22,3,4,8,7,9,18,0,3,0,0,1,0,0,0,0,0,0,0
2018-06-20,24,0,4,29,4,2,5,3,7,14,3,5,2,2,1,2,0,0,0,0,0,0
2018-06-21,23,0,7,24,7,0,6,7,10,17,0,3,0,1,2,0,0,1,0,0,0,0
2018-06-22,38,0,11,31,6,4,2,6,17,9,1,3,0,2,1,2,0,0,0,0,0,0
2018-06-23,30,0,7,30,5,2,8,1,10,19,2,7,0,1,3,1,0,0,0,0,0,0
2018-06-24,49,0,10,29,8,5,4,5,10,9,4,5,1,0,2,0,0,0,0,0,0,0
2018-06-25,29,0,1,29,4,1,3,1,7,20,0,4,0,1,0,2,0,0,0,0,0,0
2018-06-26,34,0,5,37,5,5,5,3,8,12,1,3,1,1,3,0,0,0,0,0,0,0
2018-06-27,37,0,5,35,5,4,3,0,13,19,5,3,0,1,2,1,0,0,1,0,0,0
2018-06-28,30,0,6,30,5,3,5,6,8,13,1,3,0,1,2,1,0,3,0,0,0,0
2018-06-29,37,0,4,29,4,2,4,4,8,20,3,5,1,1,2,1,0,1,0,0,0,0
2018-06-30,35,0,7,22,4,1,2,4,10,25,1,4,1,0,3,3,0,0,0,0,0,0
2018-07-01,30,0,5,34,4,2,4,6,11,16,3,5,2,1,0,1,0,2,0,0,0,0
2018-07-02,37,0,8,25,4,4,1,1,10,11,5,3,1,0,1,0,0,0,1,0,0,0
2018-07-03,42,0,5,18,5,3,8,5,5,21,2,4,1,1,0,1,0,2,0,0,0,0
2018-07-04,36,0,8,32,7,5,7,2,9,11,0,5,1,0,1,1,0,3,0,0,0,0
2018-07-05,33,0,11,39,4,2,4,3,9,12,2,2,1,1,0,1,0,0,0,0,0,0
2018-07-06,28,0,8,33,3,2,9,3,10,16,3,5,0,0,0,1,0,1,0,0,0,0
2018-07-07,40,0,9,29,7,4,6,4,7,16,3,4,0,0,0,2,0,0,0,0,0,0
2018-07-08,43,0,10,31,4,2,7,2,16,16,2,5,0,2,0,0,0,3,0,0,0,0
2018-07-09,36,0,6,25,3,3,5,6,13,20,2,2,0,1,1,0,0,0,0,0,0,0
2018-07-10,35,0,6,28,8,3,5,2,11,12,2,4,0,1,1,2,0,1,0,0,0,0
2018-07-11,32,0,6,26,7,3,2,2,11,15,5,3,0,0,0,2,0,1,0,0,0,0
2018-07-12,33,0,6,26,5,1,3,4,15,11,5,3,2,1,0,1,0,1,0,0,0,0
2018-07-13,31,0,7,33,3,1,5,2,13,26,0,2,0,2,2,1,0,1,0,0,0,0
2018-07-14,31,0,13,28,2,4,3,2,3,21,1,4,1,2,0,0,0,1,0,0,0,0
2018-07-15,36,0,8,28,3,3,2,7,11,16,1,3,0,0,1,0,0,1,0,0,0,0
2018-07-16,34,0,6,27,8,1,4,2,8,11,2,3,1,0,0,1,0,1,0,0,0,0
2018-07-17,36,0,6,23,8,2,6,8,12,17,5,4,0,0,1,1,0,0,0,0,0,0
2018-07-18,30,0,5,36,2,2,6,1,5,23,2,5,0,0,0,1,0,1,0,0,0,0
2018-07-19,36,0,9,26,2,3,5,3,10,20,5,2,3,1,1,1,0,1,0,0,0,0
2018-07-20,36,0,5,22,4,1,5,0,10,16,6,1,0,3,1,1,0,3,0,0,0,0
2018-07-21,40,0,14,21,3,2,4,5,12,15,3,3,2,3,0,1,0,0,0,0,0,0
