fecha,Enfermedades del sistema circulatorio ,COVID-19,Causas externas de morbilidad y de mortalidad,Tumores [Neoplasias],Enfermedades del sistema nervioso central,Trastornos mentales y del comportamiento,"Enfermedades endocrinas, nutricionales y metabÃ³licas","SÃ­ntomas, signos y hallazgos anormales clÃ­nicos y de laboratorio, no clasificados en otra parte",Enfermedades del sistema digestivo,Enfermedades del sistema respiratorio ,Ciertas enfermedades infecciosas y parasitarias,Enfermedades del sistema genitourinario,"Enfermedades de la sangre y de los Ã³rganos hematopoyÃ©ticos, y ciertos trastornos que afectan el mecanismo de la inmunidad ",Enfermedades del sistema osteomuscular y del tejido conjuntivo,Enfermedades de la piel y del tejido subcutÃ¡neo,"Malformaciones congÃ©nitas, deformidades y anomalÃ­as cromosÃ³micas",Enfermedades del ojo y sus anexos ,Ciertas afecciones originadas en el perÃ­odo perinatal,"Embarazo, parto y puerperio",nan,Enfermedades del oÃ­do y de la apÃ³fisis mastoides,CÃ³digos para propÃ³sitos especiales
2018-07-22,41,0,9,36,6,4,8,3,11,15,5,7,0,1,0,0,0,1,0,0,0,0
2018-07-23,31,0,6,33,6,2,4,5,6,19,4,4,2,1,1,0,0,0,0,0,0,0
2018-07-24,36,0,11,35,3,5,8,4,7,21,1,1,0,1,2,0,0,0,0,0,0,0
2018-07-25,32,0,4,27,6,5,2,2,11,16,4,2,0,0,1,1,0,0,0,0,0,0
2018-07-26,40,0,6,42,6,8,6,4,3,14,2,2,1,1,1,0,0,2,1,0,0,0
2018-07-27,41,0,6,38,2,5,7,2,10,27,4,3,0,2,2,0,0,0,0,0,0,0
2018-07-28,40,0,5,28,3,0,3,1,3,21,1,2,2,1,2,1,0,2,0,0,0,0
2018-07-29,44,0,6,33,6,6,7,3,11,18,2,3,1,0,0,0,0,1,0,0,0,0
2018-07-30,37,0,6,30,8,5,5,4,12,20,3,4,0,0,2,0,0,0,0,0,0,0
2018-07-31,45,0,4,26,7,4,5,5,5,14,2,5,0,1,1,1,0,1,1,0,0,0
2018-08-01,51,0,11,30,10,4,5,2,7,17,4,4,2,0,0,1,0,1,0,0,0,0
2018-08-02,45,0,5,28,7,9,7,5,12,19,5,5,1,0,0,1,0,0,0,0,0,0
2018-08-03,40,0,6,23,5,4,2,3,19,11,3,3,0,2,1,0,0,0,0,0,0,0
2018-08-04,36,0,8,24,8,4,5,4,7,26,2,7,1,1,2,0,0,1,0,0,0,0
2018-08-05,30,0,8,22,4,6,4,5,6,22,5,5,1,3,1,1,0,0,0,0,0,0
2018-08-06,37,0,3,34,8,2,4,6,14,23,4,6,0,1,2,0,0,1,0,0,0,0
2018-08-07,35,0,6,32,4,5,8,5,7,18,1,5,0,0,1,1,0,2,0,0,0,0
2018-08-08,36,0,8,29,8,4,8,1,10,25,1,5,2,4,0,0,0,0,0,0,0,0
2018-08-09,37,0,7,27,8,7,4,3,6,20,7,4,1,1,0,1,0,2,0,0,0,0
2018-08-10,41,0,5,35,4,6,4,2,8,25,5,3,1,2,0,1,0,1,0,0,0,0
2018-08-11,37,0,11,38,5,0,9,6,5,14,2,0,2,1,1,1,0,2,0,0,0,0
2018-08-12,34,0,5,22,8,4,11,8,9,16,4,2,1,2,1,0,0,2,0,0,0,0
2018-08-13,40,0,6,34,4,3,4,2,1,14,3,3,2,1,0,1,0,0,0,0,0,0
2018-08-14,34,0,9,25,4,0,6,3,7,18,0,1,0,3,0,2,0,1,0,0,0,0
2018-08-15,37,0,5,31,7,3,2,4,5,20,2,5,0,0,0,0,0,1,0,0,0,0
2018-08-16,37,0,7,31,3,6,7,6,9,22,2,0,1,2,1,1,0,0,0,0,0,0
2018-08-17,36,0,4,33,5,3,6,1,6,13,0,4,0,4,2,1,0,1,0,0,0,0
2018-08-18,40,0,6,36,6,3,5,3,8,17,0,6,1,1,2,0,0,0,0,0,0,0
2018-08-19,21,0,6,25,3,3,4,3,6,22,4,4,0,0,1,1,0,1,0,0,0,0
2018-08-20,32,0,7,42,3,3,4,2,11,22,1,2,1,1,1,1,0,0,1,0,0,0
2018-08-21,31,0,7,30,3,5,5,4,6,21,0,2,3,0,1,2,0,2,0,0,0,0
2018-08-22,41,0,8,31,8,5,5,4,5,27,0,6,1,1,1,3,0,0,0,0,0,0
2018-08-23,35,0,9,28,4,4,5,2,9,26,2,5,1,0,2,0,0,0,0,0,0,0
2018-08-24,35,0,5,35,3,2,10,3,9,28,1,7,1,0,1,1,0,1,0,0,0,0
2018-08-25,34,0,12,46,6,1,2,1,10,27,5,3,0,2,0,0,0,1,0,0,0,0
2018-08-26,30,0,6,34,9,3,6,5,8,21,3,5,2,1,1,0,0,0,0,0,0,0
2018-08-27,34,0,5,30,6,2,6,2,8,31,3,2,0,0,1,1,0,1,0,0,0,0
2018-08-28,28,0,7,22,1,3,4,4,11,24,1,4,0,1,0,1,0,0,0,0,0,0
2018-08-29,36,0,5,31,1,5,5,5,10,18,2,3,2,1,0,0,0,2,0,0,0,0
2018-08-30,34,0,8,31,3,1,5,0,10,17,3,3,1,1,0,0,0,0,0,0,0,0
2018-08-31,34,0,8,23,3,6,3,2,12,19,1,6,1,0,1,1,0,2,0,0,0,0
2018-09-01,28,0,10,26,6,0,6,3,8,16,4,3,1,0,0,1,0,0,0,0,0,0
2018-09-02,32,0,9,31,4,6,6,4,4,17,2,5,0,0,0,2,0,0,0,0,0,0
2018-09-03,31,0,6,28,4,5,6,3,6,23,3,4,1,1,1,0,0,1,0,0,0,0
2018-09-04,30,0,5,31,4,5,4,6,9,20,4,6,1,1,0,2,0,1,0,0,0,0
2018-09-05,30,0,4,25,5,2,3,2,18,17,2,3,2,3,1,1,0,1,0,0,0,0
2018-09-06,30,0,3,34,5,1,5,3,8,13,1,4,0,2,1,2,0,0,0,0,0,0
2018-09-07,32,0,6,34,3,3,9,3,8,18,2,2,2,2,0,0,0,1,1,0,0,0
2018-09-08,25,0,6,36,4,4,1,0,15,14,4,1,0,1,0,0,0,4,0,0,0,0
2018-09-09,37,0,4,32,6,2,7,5,9,17,4,2,2,1,1,1,0,0,0,0,0,0
2018-09-10,25,0,10,27,7,1,5,0,8,16,3,5,0,0,1,1,0,0,0,0,0,0
2018-09-11,16,0,13,36,6,3,5,2,9,21,2,0,1,0,0,1,0,4,0,0,0,0
2018-09-12,25,0,4,21,6,3,3,0,10,19,1,2,1,0,1,1,0,0,0,0,0,0
2018-09-13,38,0,10,27,5,2,4,2,12,21,4,3,1,0,0,2,0,1,0,0,0,0
2018-09-14,37,0,11,30,3,6,5,2,9,13,2,1,1,1,1,3,0,1,0,0,0,0
2018-09-15,38,0,9,30,2,1,5,0,8,13,4,8,1,1,3,1,0,0,0,0,0,0
2018-09-16,40,0,9,38,3,2,5,4,12,14,1,4,1,1,1,2,0,2,1,0,0,0
2018-09-17,35,0,6,28,6,4,4,1,10,12,4,4,0,0,1,1,0,3,0,0,0,0
2018-09-18,29,0,12,26,5,5,6,5,9,16,1,5,1,1,0,0,0,0,0,0,0,0
2018-09-19,29,0,5,34,7,2,1,0,6,14,3,7,0,0,0,1,0,1,0,0,0,0
2018-09-20,32,0,13,28,3,3,5,4,9,17,4,1,0,1,1,1,0,0,0,0,0,0
2018-09-21,33,0,11,27,3,3,6,3,11,7,2,2,1,0,1,1,0,0,1,0,0,0
2018-09-22,31,0,11,24,6,3,4,0,4,17,2,3,1,1,2,0,0,0,0,0,0,0
2018-09-23,23,0,6,17,1,2,4,3,11,14,6,5,0,1,2,2,0,0,0,0,0,0
2018-09-24,22,0,7,25,2,1,7,2,5,19,5,2,0,1,0,0,0,1,0,0,0,0
2018-09-25,28,0,3,21,4,4,2,1,14,14,2,7,0,0,2,2,0,0,0,0,0,0
2018-09-26,28,0,10,32,5,1,8,2,6,20,3,5,0,3,0,2,0,0,0,0,0,0
2018-09-27,24,0,5,36,6,5,2,6,10,12,1,6,3,0,1,1,0,2,0,0,0,0
2018-09-28,29,0,2,28,2,6,4,3,10,7,0,3,0,0,1,1,0,1,0,0,0,0
2018-09-29,34,0,11,32,3,2,3,1,9,10,3,3,0,0,0,0,0,1,0,0,0,0
2018-09-30,30,0,7,23,2,3,2,1,6,10,4,1,1,0,0,0,0,1,0,0,0,0
2018-10-01,38,0,4,26,14,1,3,1,5,13,3,4,1,1,1,0,0,0,0,0,0,0
2018-10-02,32,0,2,33,3,1,4,4,4,15,2,6,3,2,0,0,0,1,0,0,0,0
2018-10-03,34,0,8,29,2,4,3,2,6,23,5,6,0,0,2,0,0,0,0,0,0,0
2018-10-04,30,0,7,19,6,1,4,4,13,16,3,4,1,0,1,0,0,3,0,0,0,0
2018-10-05,21,0,7,24,8,2,6,3,6,15,1,4,0,0,5,0,0,0,0,0,0,0
2018-10-06,45,0,6,25,5,3,3,2,4,20,1,2,2,0,0,2,0,0,0,0,0,0
2018-10-07,20,0,11,21,1,3,5,2,8,11,4,1,0,0,0,3,0,0,0,0,0,0
2018-10-08,30,0,5,16,8,3,3,4,5,15,2,2,1,0,1,0,0,2,0,0,0,0
2018-10-09,29,0,4,38,3,0,4,4,6,11,5,1,0,0,3,0,0,2,0,0,0,0
2018-10-10,27,0,5,24,4,2,2,3,3,14,1,2,2,1,0,2,0,0,0,0,0,0
2018-10-11,26,0,9,27,6,1,3,4,5,12,4,1,1,0,3,0,0,0,0,0,0,0
2018-10-12,27,0,3,26,5,2,3,7,7,10,1,4,1,1,0,2,0,0,0,0,0,0
2018-10-13,24,0,9,26,2,3,3,7,10,8,1,2,0,2,0,2,0,1,0,0,0,0
2018-10-14,38,0,7,20,4,2,2,1,8,18,1,5,1,0,0,1,0,1,0,0,0,0
2018-10-15,40,0,5,28,2,2,1,3,8,12,3,4,1,3,2,1,0,1,0,0,0,0
2018-10-16,16,0,6,22,2,3,9,3,8,11,2,4,1,1,0,0,0,0,0,0,0,0
2018-10-17,28,0,3,23,2,3,2,3,7,14,1,0,0,2,2,1,0,0,0,0,0,0
2018-10-18,27,0,8,34,6,3,2,2,6,6,3,5,0,2,0,1,0,1,0,0,0,0
2018-10-19,32,0,7,34,6,3,3,4,3,12,3,2,1,0,0,0,0,2,0,0,0,0
2018-10-20,28,0,7,23,3,5,2,5,10,11,1,3,1,0,0,3,0,1,0,0,0,0
2018-10-21,28,0,17,30,6,5,6,3,10,10,2,6,1,0,1,1,0,1,0,0,0,0
2018-10-22,31,0,8,35,3,6,7,2,5,10,3,3,1,0,0,1,0,1,0,0,0,0
2018-10-23,28,0,9,25,8,3,8,1,11,7,2,1,0,0,1,1,0,0,0,0,0,0
2018-10-24,27,0,8,28,4,2,5,1,10,14,3,1,1,1,0,0,0,0,0,0,0,0
2018-10-25,29,0,6,34,8,2,3,3,6,14,2,3,0,0,0,0,0,2,0,0,0,0
2018-10-26,29,0,6,30,7,3,3,2,3,15,2,6,0,0,0,0,0,0,0,0,0,0
2018-10-27,28,0,10,28,4,3,4,3,11,10,4,5,0,1,0,1,0,0,0,0,0,0
2018-10-28,30,0,8,22,2,1,4,2,7,13,6,1,0,1,1,0,0,0,0,0,0,0
2018-10-29,32,0,5,26,3,3,7,4,5,10,2,5,1,0,1,1,0,0,0,0,0,0
2018-10-30,30,0,6,18,4,2,6,6,6,13,2,4,0,0,1,0,0,1,1,0,0,0
2018-10-31,26,0,9,28,4,2,1,1,5,13,2,2,1,2,1,1,0,0,0,0,0,0
2018-11-01,31,0,6,29,2,2,4,5,6,12,1,3,1,1,0,0,0,0,0,0,0,0
2018-11-02,28,0,6,18,9,4,3,5,4,12,2,2,1,1,1,0,0,0,1,0,0,0
2018-11-03,34,0,8,25,1,1,4,0,12,6,1,4,1,0,0,1,0,0,0,0,0,0
2018-11-04,39,0,6,29,6,3,5,2,5,16,3,3,0,0,0,0,0,1,0,0,0,0
2018-11-05,29,0,6,27,6,2,5,6,5,5,2,3,0,2,0,1,0,1,0,0,0,0
2018-11-06,31,0,13,25,7,3,10,2,8,7,3,3,1,0,0,2,0,0,0,0,0,0
2018-11-07,29,0,9,30,5,2,4,2,10,10,2,7,1,0,0,1,0,2,0,0,0,0
2018-11-08,27,0,10,24,7,4,4,6,9,12,5,5,0,1,0,1,0,1,0,0,0,0
2018-11-09,35,0,8,29,3,4,6,1,12,9,1,1,0,1,0,1,0,2,0,0,0,0
2018-11-10,30,0,11,29,5,2,3,2,9,11,5,1,0,1,0,0,0,2,0,0,0,0
2018-11-11,25,0,7,20,0,1,3,2,5,11,4,6,0,1,1,0,0,1,0,0,0,0
2018-11-12,26,0,7,27,5,1,3,3,5,11,2,1,0,0,0,0,0,0,0,0,0,0
2018-11-13,41,0,2,24,3,7,6,4,4,10,3,1,0,0,0,0,0,0,1,0,0,0
2018-11-14,31,0,7,35,6,0,4,6,5,13,1,0,1,0,1,0,0,0,0,0,0,0
2018-11-15,27,0,6,29,5,1,3,2,9,9,2,2,0,2,0,1,0,0,0,0,0,0
2018-11-16,25,0,8,28,3,1,3,1,7,6,2,2,0,0,0,1,0,0,0,0,0,0
2018-11-17,30,0,6,33,4,3,3,3,7,14,4,3,0,0,0,0,0,0,0,0,0,0
2018-11-18,20,0,16,34,4,1,4,1,8,18,4,2,1,0,0,1,0,2,0,0,0,0
2018-11-19,27,0,9,33,6,1,4,5,6,11,2,5,0,0,1,0,0,1,1,0,0,0
2018-11-20,34,0,3,34,4,4,7,1,8,15,1,5,0,0,3,1,0,2,0,0,0,0
2018-11-21,31,0,13,30,3,3,2,2,12,15,1,3,3,0,0,0,0,1,0,0,0,0
2018-11-22,22,0,5,39,4,2,2,7,6,9,3,6,1,0,1,2,0,1,0,0,0,0
2018-11-23,30,0,5,33,3,2,2,5,5,12,3,2,1,1,1,0,0,1,0,0,0,0
2018-11-24,15,0,6,21,2,1,1,3,10,15,4,2,0,0,0,2,0,2,0,0,0,0
2018-11-25,34,0,8,24,4,2,2,3,5,10,4,3,0,0,2,0,0,0,0,0,0,0
2018-11-26,20,0,8,36,2,3,2,3,6,20,1,4,1,1,1,3,0,0,0,0,0,0
2018-11-27,17,0,7,23,3,3,5,4,5,17,6,5,0,0,0,0,0,1,1,0,0,0
2018-11-28,18,0,8,19,3,2,7,0,6,9,2,4,0,0,0,2,0,1,0,0,0,0
2018-11-29,30,0,7,25,6,0,1,2,5,12,3,2,0,1,1,2,0,0,1,0,0,0
2018-11-30,21,0,7,38,3,1,6,2,8,10,4,3,1,2,0,0,0,2,0,0,0,0
2018-12-01,25,0,7,24,1,1,2,4,6,11,3,2,0,0,0,0,0,1,0,0,0,0
2018-12-02,28,0,9,36,5,0,4,6,3,12,3,3,0,1,1,1,0,2,0,0,0,0
2018-12-03,21,0,5,25,3,3,1,4,7,12,1,7,4,0,0,1,0,1,0,0,0,0
2018-12-04,25,0,10,33,4,2,6,5,10,8,0,4,1,0,1,0,0,0,0,0,0,0
2018-12-05,24,0,9,24,0,5,7,2,5,11,4,3,1,2,0,2,0,1,0,0,0,0
2018-12-06,32,0,3,22,3,4,4,3,8,9,4,6,0,1,0,1,0,0,0,0,0,0
2018-12-07,27,0,10,25,5,2,4,6,8,10,3,3,0,0,1,1,0,1,0,0,0,0
2018-12-08,25,0,6,12,3,2,1,2,9,9,1,2,1,1,0,1,0,0,0,0,0,0
2018-12-09,26,0,4,45,3,1,1,2,10,8,2,2,0,0,0,0,0,0,0,0,0,0
2018-12-10,28,0,10,29,2,1,4,4,4,14,5,3,0,0,1,0,0,1,0,0,0,0
2018-12-11,24,0,5,30,3,3,1,1,7,10,2,0,1,0,0,2,0,1,0,0,0,0
2018-12-12,27,0,12,31,5,3,3,3,9,7,5,4,0,0,2,0,0,2,0,0,0,0
2018-12-13,31,0,9,25,7,6,3,1,10,9,1,1,0,0,1,1,0,0,0,0,0,0
2018-12-14,21,0,8,15,4,3,1,2,10,10,1,1,0,1,0,1,0,2,0,0,0,0
2018-12-15,25,0,9,29,2,1,5,1,6,6,2,0,1,1,0,1,0,0,0,0,0,0
2018-12-16,22,0,9,30,5,4,5,6,7,7,2,7,0,0,1,3,0,0,0,0,0,0
2018-12-17,46,0,7,21,3,3,2,6,6,13,2,6,0,0,0,1,0,1,0,0,0,0
2018-12-18,31,0,9,28,3,1,2,3,10,7,0,4,1,0,0,2,0,0,0,0,0,0
2018-12-19,36,0,11,31,6,3,5,8,8,8,2,4,0,0,0,0,0,0,0,0,0,0
2018-12-20,37,0,11,23,3,2,2,5,5,10,3,4,0,0,0,0,0,0,0,0,0,0
2018-12-21,25,0,6,29,4,2,4,4,11,14,5,3,0,0,1,0,0,4,0,0,0,0
2018-12-22,25,0,4,29,5,2,7,2,13,7,1,4,2,1,1,0,0,0,0,0,0,0
2018-12-23,18,0,13,25,6,2,2,6,9,10,4,4,2,0,0,1,0,1,0,0,0,0
2018-12-24,25,0,10,25,5,1,8,1,4,12,2,4,1,0,0,0,0,1,0,0,0,0
2018-12-25,28,0,6,27,5,4,8,3,7,14,3,4,0,0,0,1,0,0,0,0,0,0
2018-12-26,15,0,8,27,3,2,7,3,9,8,2,1,2,2,2,0,0,0,0,0,0,0
2018-12-27,24,0,7,28,6,4,5,3,7,8,2,2,0,0,2,1,0,3,0,0,0,0
2018-12-28,19,0,7,26,1,3,1,7,8,18,4,4,0,0,2,1,0,0,0,0,0,0
2018-12-29,19,0,2,25,2,1,4,5,7,15,2,5,1,0,2,0,0,1,0,0,0,0
2018-12-30,30,0,9,22,3,2,3,8,5,17,1,5,0,3,1,1,0,2,0,0,0,0
2018-12-31,31,0,11,22,3,2,1,1,8,5,1,3,0,0,0,0,0,3,0,0,0,0
2019-01-01,25,0,23,18,3,4,3,5,7,10,3,3,1,0,2,1,0,1,0,0,0,0
2019-01-02,32,0,16,34,4,4,3,6,11,13,1,3,0,1,1,0,0,0,0,0,0,0
2019-01-03,28,0,3,34,4,8,7,2,10,9,3,1,0,0,2,2,0,0,0,0,0,0
2019-01-04,23,0,11,25,4,2,6,11,6,15,3,4,0,2,0,0,0,0,0,0,0,0
2019-01-05,23,0,8,29,4,5,4,0,11,9,7,3,1,0,2,0,0,0,0,0,0,0
2019-01-06,22,0,6,31,2,2,3,4,7,7,2,1,0,0,1,2,0,3,1,0,0,0
2019-01-07,32,0,8,25,3,1,6,1,6,12,1,5,0,1,1,1,0,0,0,0,0,0
2019-01-08,29,0,6,26,7,0,1,1,10,10,1,4,0,2,0,2,0,0,0,0,0,0
2019-01-09,21,0,3,25,1,3,3,3,8,9,6,2,0,0,0,0,0,2,0,0,0,0
2019-01-10,25,0,3,23,6,0,6,0,4,11,2,0,0,1,1,3,0,3,0,0,0,0
2019-01-11,22,0,8,26,2,2,3,3,12,11,2,3,0,0,0,0,0,1,0,0,0,0
2019-01-12,13,0,6,37,2,2,4,4,8,11,5,0,1,2,1,0,0,0,0,0,0,0
2019-01-13,27,0,19,22,3,4,3,4,8,13,4,1,1,0,0,0,0,1,0,0,0,0
2019-01-14,27,0,5,25,4,1,2,0,8,11,0,3,0,1,0,1,0,1,0,0,0,0
2019-01-15,22,0,8,22,4,1,4,2,11,7,8,1,0,2,1,0,0,0,0,0,0,0
2019-01-16,21,0,7,27,4,5,7,2,7,11,2,2,1,0,2,0,0,0,0,0,0,0
2019-01-17,18,0,9,27,2,1,3,6,12,6,0,3,0,0,0,0,0,1,0,0,0,0
2019-01-18,31,0,6,25,2,1,8,5,2,9,2,4,0,2,2,2,0,0,0,0,0,0
2019-01-19,24,0,10,32,1,2,1,4,11,15,2,2,1,0,0,0,0,2,0,0,0,0
2019-01-20,20,0,16,26,0,4,6,1,2,7,2,2,0,0,1,1,0,0,1,0,0,0
2019-01-21,32,0,8,34,2,2,7,1,8,13,1,3,0,0,2,1,0,2,0,0,0,0
2019-01-22,23,0,4,25,3,1,5,3,11,7,0,5,0,0,0,0,0,0,0,0,0,0
2019-01-23,28,0,6,36,2,2,4,4,5,7,1,2,0,0,1,0,0,0,0,0,0,0
2019-01-24,26,0,10,27,8,1,8,3,5,4,3,9,1,1,1,1,1,2,0,0,0,0
2019-01-25,25,0,10,21,3,3,6,1,13,13,2,3,1,1,2,3,0,0,0,0,0,0
2019-01-26,25,0,10,30,5,0,3,7,10,12,4,6,0,1,0,3,0,2,0,0,0,0
2019-01-27,29,0,13,24,5,2,7,3,9,11,2,4,0,0,1,1,0,1,0,0,0,0
2019-01-28,23,0,2,35,2,2,8,3,16,11,6,2,2,0,0,0,0,0,0,0,0,0
2019-01-29,34,0,4,35,2,1,1,6,9,11,3,1,0,0,1,0,0,0,0,0,0,0
2019-01-30,30,0,8,27,6,3,3,1,9,10,4,1,0,0,1,1,0,3,0,0,0,0
2019-01-31,24,0,5,34,3,1,6,2,10,9,2,4,2,2,0,0,0,1,0,0,0,0
2019-02-01,32,0,8,33,3,2,5,2,9,6,4,2,1,0,2,0,0,0,1,0,0,0
2019-02-02,34,0,12,30,10,1,5,2,3,10,2,2,0,4,2,0,0,1,0,0,0,0
2019-02-03,25,0,6,27,5,5,5,1,12,10,3,5,1,0,1,0,0,0,0,0,0,0
2019-02-04,29,0,11,16,6,4,8,2,10,11,2,6,0,0,2,0,0,2,0,0,0,0
2019-02-05,24,0,7,28,5,5,3,8,5,9,2,3,0,0,0,1,1,1,0,0,0,0
2019-02-06,32,0,9,29,10,4,6,5,11,12,10,4,1,0,0,1,0,1,0,0,0,0
2019-02-07,31,0,7,31,6,4,2,4,4,9,5,0,1,0,1,0,0,0,0,0,0,0
2019-02-08,30,0,10,33,9,3,6,8,8,9,1,2,0,0,0,2,0,1,0,0,0,0
2019-02-09,27,0,10,18,7,3,4,7,11,14,3,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,27,0,6,31,5,3,3,5,7,16,2,2,0,0,0,1,0,2,0,0,0,0
2019-02-11,21,0,4,17,4,6,2,2,5,9,4,2,0,0,0,2,0,0,0,0,0,0
2019-02-12,15,0,7,37,2,2,6,4,8,10,1,7,1,1,2,0,0,0,0,0,0,0
2019-02-13,18,0,9,15,5,2,4,4,5,12,2,4,0,1,0,0,0,0,0,0,0,0
2019-02-14,22,0,7,21,9,1,7,4,9,12,2,6,0,0,1,1,0,0,0,0,0,0
2019-02-15,29,0,6,39,5,6,1,5,7,12,2,4,2,0,2,2,0,1,0,0,0,0
2019-02-16,23,0,8,24,3,2,4,8,8,9,2,0,0,1,2,0,0,3,0,0,0,0
2019-02-17,23,0,8,19,3,2,0,3,9,10,3,3,1,1,2,0,0,0,0,0,0,0
2019-02-18,26,0,8,27,3,3,3,7,10,13,3,3,2,3,0,2,0,0,0,0,0,0
2019-02-19,16,0,16,29,2,1,5,5,10,6,3,7,0,2,0,1,0,0,0,0,0,0
2019-02-20,33,0,6,13,5,2,3,4,8,8,5,2,2,1,0,1,0,0,0,0,0,0
2019-02-21,23,0,6,26,0,3,1,6,5,10,0,4,0,0,1,1,0,1,0,0,0,0
2019-02-22,18,0,7,29,2,0,6,3,7,11,1,3,2,1,0,0,0,3,0,0,0,0
2019-02-23,30,0,20,31,2,6,4,1,11,8,5,8,3,2,0,0,0,3,0,0,0,0
2019-02-24,30,0,10,26,2,3,4,1,9,12,3,2,2,0,0,0,0,0,0,0,0,0
2019-02-25,16,0,6,25,5,4,3,2,10,10,0,4,1,0,1,0,0,0,0,0,0,0
2019-02-26,21,0,9,41,4,1,4,2,7,10,1,2,1,0,1,0,0,2,0,0,0,0
2019-02-27,25,0,10,32,2,5,2,4,12,17,3,1,0,0,1,0,0,1,0,0,0,0
2019-02-28,21,0,3,40,3,2,6,3,7,12,1,3,2,0,3,1,0,1,0,0,0,0
2019-03-01,22,0,6,27,0,1,2,1,7,7,1,3,1,1,0,4,0,0,0,0,0,0
2019-03-02,26,0,10,26,7,3,1,3,4,7,4,2,0,1,1,1,0,1,0,0,0,0
2019-03-03,23,0,14,34,2,8,2,6,10,12,1,1,2,3,2,0,0,0,0,0,0,0
2019-03-04,19,0,4,28,3,1,6,4,2,7,3,2,3,0,1,0,0,2,0,0,0,0
2019-03-05,17,0,6,26,4,0,3,5,8,12,3,2,0,1,1,2,0,0,0,0,0,0
2019-03-06,23,0,5,20,0,2,6,3,11,10,3,3,1,1,1,1,0,1,0,0,0,0
2019-03-07,20,0,3,31,5,4,3,1,6,9,0,5,0,0,0,1,0,0,0,0,0,0
2019-03-08,28,0,8,30,2,2,3,1,7,11,2,2,1,0,0,1,0,1,0,0,0,0
2019-03-09,18,0,4,18,4,4,3,2,10,10,2,2,1,1,1,0,0,1,0,0,0,0
2019-03-10,19,0,6,27,2,2,4,3,9,13,2,0,0,1,1,1,0,0,0,0,1,0
2019-03-11,28,0,4,36,1,2,3,5,5,5,4,1,2,0,1,1,0,1,0,0,0,0
2019-03-12,29,0,10,23,2,0,4,0,9,9,2,4,1,1,1,2,0,0,0,0,0,0
2019-03-13,31,0,2,35,4,5,3,1,10,6,6,2,1,0,0,3,0,1,0,0,0,0
2019-03-14,20,0,12,30,2,3,5,3,13,16,2,3,0,0,0,0,0,0,0,0,0,0
2019-03-15,22,0,3,28,2,4,4,3,4,10,2,0,2,0,2,0,0,0,0,0,0,0
2019-03-16,22,0,11,30,5,4,1,7,11,7,2,3,1,2,0,0,0,0,0,0,0,0
